ID;Active (0/1);Name *[fr-FR];Categories (x,y,z,...);Price tax excl.;Tax rules ID;Wholesale price;Reference #;EAN13;Brand;Short description[fr-FR];Description[fr-FR];URL rewritten[fr-FR];Image URLs (x,y,z,...);Attribute (Name:Type:Position)*;Value (Value:Position)*;Combination Reference;Quantity;Supplier reference
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416058;;;;;;Taille;EU 65G | FR 80G:2;M754625;9;M754625
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416065;;;;;;Taille;EU 65H | FR 80H:3;M754626;8;M754626
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416072;;;;;;Taille;EU 65I | FR 80I:4;M754627;4;M754627
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416089;;;;;;Taille;EU 70D | FR 85D:5;M754629;13;M754629
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416096;;;;;;Taille;EU  70E | FR 85E:6;M943611;18;M943611
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416102;;;;;;Taille;EU 70F | FR 85F:7;M754630;2;M754630
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416119;;;;;;Taille;EU 70G | FR 85G:8;M754631;2;M754631
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416126;;;;;;Taille;EU  70H | FR 85H:9;M943607;2;M943607
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416140;;;;;;Taille;EU  75C | FR 90C:10;M943612;12;M943612
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416157;;;;;;Taille;EU  75D | FR 90D:11;M943613;5;M943613
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416164;;;;;;Taille;EU  75E | FR 90E:12;M943614;9;M943614
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416195;;;;;;Taille;EU  75H | FR 90H:13;M943609;16;M943609
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416201;;;;;;Taille;EU  80B | FR 95B:14;M943616;6;M943616
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416560;;;;;;Taille;EU  80C | FR 95C:15;M943617;13;M943617
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416577;;;;;;Taille;EU  80D | FR 95D:16;M943618;23;M943618
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416584;;;;;;Taille;EU  80E | FR 95E:17;M943619;1;M943619
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416591;;;;;;Taille;EU 80F | FR 95F:18;M754633;11;M754633
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416607;;;;;;Taille;EU 80G | FR 95G:19;M754634;8;M754634
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416614;;;;;;Taille;EU 85B | FR 100B:20;M754635;9;M754635
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416621;;;;;;Taille;EU 85C | FR 100C:21;M754636;5;M754636
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416638;;;;;;Taille;EU 85D | FR 100D:22;M754637;16;M754637
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416645;;;;;;Taille;EU  85E | FR 100E:23;M943620;14;M943620
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416652;;;;;;Taille;EU  85F | FR 100F:24;M943621;4;M943621
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416669;;;;;;Taille;EU 90B | FR 105B:25;M754638;7;M754638
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416690;;;;;;Taille;EU 90E | FR 105E:26;M754641;9;M754641
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416706;;;;;;Taille;EU 95B | FR 110B:27;M754642;6;M754642
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416713;;;;;;Taille;EU 95C | FR 110C:28;M754643;11;M754643
;;Soutien-gorge sans-bretelles model 120661 Vena;;;;;PDF-120661;5903050416720;;;;;;Taille;EU 95D | FR 110D:29;M754644;9;M754644
;1;Soutien-gorge sans-bretelles model 93459 Vena;Accueil->Lingerie->Soutiens-gorge->Balconnet;50.38;1;22.9;PDF-93459;5907996571673;Vena;Joli modèle de soutien-gorge avec des bonnets rembourrés en coupe balconnet. Bonnets en satin élastique partiellement recouverts de dentelle. Modèle d'armatures. Côtés et pont en dentelle. Sans bretelles, non amovible et réglable en longueur. La coupe balconnet galbe joliment la poitrine et l'arrondit. Côtés et dos en tissu tricoté lisse. Une petite décoration de bijoux entre les tasses. Modèle dans une belle couleur crème (écru). Fermeture à trois rangs avec deux crochets.;"Joli modèle de soutien-gorge avec des bonnets rembourrés en coupe balconnet. Bonnets en satin élastique partiellement recouverts de dentelle. Modèle d'armatures. Côtés et pont en dentelle. Sans bretelles, non amovible et réglable en longueur. La coupe balconnet galbe joliment la poitrine et l'arrondit. Côtés et dos en tissu tricoté lisse. Une petite décoration de bijoux entre les tasses. Modèle dans une belle couleur crème (écru). Fermeture à trois rangs avec deux crochets.

Composition : Coton 5 %, Élasthanne 15 %, polyamide 75 %, Polyester 5 %";soutien-gorge-sans-bretelles-vena-beige-93459;https://lingeriematterhorn.fr/pics_source/1125399.jpg,https://lingeriematterhorn.fr/pics_source/1125400.jpg;Taille;EU 65F | FR 80F:0;M570343;2;M570343
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996571680;;;;;;Taille;EU 65G | FR 80G:1;M570337;1;M570337
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996571697;;;;;;Taille;EU 65H | FR 80H:2;M570338;1;M570338
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996571703;;;;;;Taille;EU 65I | FR 80I:3;M570339;1;M570339
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996558964;;;;;;Taille;EU 70E | FR 85E:4;M570345;7;M570345
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996558971;;;;;;Taille;EU 70F | FR 85F:5;M570346;3;M570346
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996558988;;;;;;Taille;EU 70G | FR 85G:6;M570347;3;M570347
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996558995;;;;;;Taille;EU 70H | FR 85H:7;M570340;3;M570340
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559008;;;;;;Taille;EU 75C | FR 90C:8;M570348;1;M570348
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559015;;;;;;Taille;EU 75D | FR 90D:9;M570349;1;M570349
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559022;;;;;;Taille;EU 75E | FR 90E:10;M570350;9;M570350
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559039;;;;;;Taille;EU 75F | FR 90F:11;M570351;3;M570351
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559046;;;;;;Taille;EU 75G | FR 90G:12;M570352;6;M570352
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559053;;;;;;Taille;EU 75H | FR 90H:13;M570341;1;M570341
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559077;;;;;;Taille;EU 80C | FR 95C:14;M570354;8;M570354
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559084;;;;;;Taille;EU 80D | FR 95D:15;M570355;18;M570355
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559091;;;;;;Taille;EU 80E | FR 95E:16;M570356;11;M570356
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559107;;;;;;Taille;EU 80F | FR 95F:17;M570357;13;M570357
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559114;;;;;;Taille;EU 80G | FR 95G:18;M570358;11;M570358
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559121;;;;;;Taille;EU 85B | FR 100B:19;M570359;1;M570359
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559138;;;;;;Taille;EU 85C | FR 100C:20;M570360;5;M570360
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559145;;;;;;Taille;EU 85D | FR 100D:21;M570361;5;M570361
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559152;;;;;;Taille;EU 85E | FR 100E:22;M570362;16;M570362
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559169;;;;;;Taille;EU 85F | FR 100F:23;M570363;1;M570363
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559176;;;;;;Taille;EU 90B | FR 105B:24;M570364;3;M570364
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559183;;;;;;Taille;EU 90C | FR 105C:25;M570365;14;M570365
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559190;;;;;;Taille;EU 90D | FR 105D:26;M570366;16;M570366
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559206;;;;;;Taille;EU 90E | FR 105E:27;M570367;18;M570367
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559220;;;;;;Taille;EU 95C | FR 110C:28;M570369;8;M570369
;;Soutien-gorge sans-bretelles model 93459 Vena;;;;;PDF-93459;5907996559237;;;;;;Taille;EU 95D | FR 110D:29;M570370;4;M570370
;1;Soutien-gorge sans-bretelles model 227475 Kinga;Accueil->Lingerie->Soutiens-gorge->Balconnet;67.98;1;30.9;PDF-227475;5903615170081;Kinga;Le soutien-gorge noir Expert Bra BC-1167 est un modèle qui associe des solutions modernes au confort maximal. L'effet push-up intégré soulève délicatement la poitrine et lui donne une forme plus pleine et attrayante. Les finitions en silicone sur les côtés assurent stabilité et maintien, même pour des tailles plus grandes comme 75G ou 80F. Sans bretelles, le soutien-gorge est parfait pour être porté avec des vêtements aux épaules dénudées ou au décolleté profond. Le modèle est équipé d'une…;"Le soutien-gorge noir Expert Bra BC-1167 est un modèle qui associe des solutions modernes au confort maximal. L'effet push-up intégré soulève délicatement la poitrine et lui donne une forme plus pleine et attrayante. Les finitions en silicone sur les côtés assurent stabilité et maintien, même pour des tailles plus grandes comme 75G ou 80F. Sans bretelles, le soutien-gorge est parfait pour être porté avec des vêtements aux épaules dénudées ou au décolleté profond. Le modèle est équipé d'une fermeture innovante à quatre réglages, qui permet d'ajuster parfaitement le tour de dos à la silhouette. La large agrafe empêche également le roulement du tissu et améliore la stabilité du dos, maintenant le soutien-gorge en place toute la journée. Grâce à sa construction spéciale, les bonnets maintiennent efficacement la poitrine au centre et offrent un meilleur maintien, tandis que les solutions modernes utilisées au niveau de l'entre-bonnets éliminent tout risque de débordement. Les armatures latérales, placées plus près du renfort principal, aident à maintenir un aspect esthétique et une répartition uniforme de la partie latérale de la poitrine. Le modèle a été conçu pour que les bonnets enveloppent précisément la poitrine et que le tissu ne se replie pas pendant le port. Disponible dans une large gamme de tailles de bonnets A à G, il assure un soutien et un confort adaptés à différents types de silhouettes.

Composition : Élasthanne 10 %, polyamide 65 %, Polyester 25 %";soutien-gorge-sans-bretelles-kinga-noir-227475;https://lingeriematterhorn.fr/pics_source/1123846.jpg,https://lingeriematterhorn.fr/pics_source/1123847.jpg,https://lingeriematterhorn.fr/pics_source/1123848.jpg,https://lingeriematterhorn.fr/pics_source/1123849.jpg;Taille;EU 65B | FR 80B:0;M1279394;1;M1279394
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170098;;;;;;Taille;EU 65C | FR 80C:1;M1279395;1;M1279395
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170104;;;;;;Taille;EU 65D | FR 80D:2;M1279396;1;M1279396
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170111;;;;;;Taille;EU 65E | FR 80E:3;M1279397;1;M1279397
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170128;;;;;;Taille;EU 65F | FR 80F:4;M1279398;1;M1279398
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170135;;;;;;Taille;EU 65G | FR 80G:5;M1279393;1;M1279393
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170142;;;;;;Taille;EU 70A | FR 85A:6;M1279399;1;M1279399
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170166;;;;;;Taille;EU 70C | FR 85C:7;M1279400;1;M1279400
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170173;;;;;;Taille;EU 70D | FR 85D:8;M1279401;1;M1279401
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170180;;;;;;Taille;EU 70E | FR 85E:9;M1279402;1;M1279402
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170197;;;;;;Taille;EU 70F | FR 85F:10;M1279403;1;M1279403
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170210;;;;;;Taille;EU 75A | FR 90A:11;M1279405;1;M1279405
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170227;;;;;;Taille;EU 75B | FR 90B:12;M1279406;1;M1279406
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170241;;;;;;Taille;EU 75D | FR 90D:13;M1279408;1;M1279408
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170258;;;;;;Taille;EU 75E | FR 90E:14;M1279409;1;M1279409
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170265;;;;;;Taille;EU 75F | FR 90F:15;M1279410;1;M1279410
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170272;;;;;;Taille;EU 75G | FR 90G:16;M1279411;1;M1279411
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170289;;;;;;Taille;EU 80A | FR 95A:17;M1279412;1;M1279412
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170333;;;;;;Taille;EU 80F | FR 95F:18;M1279413;1;M1279413
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170340;;;;;;Taille;EU 85A | FR 100A:19;M1279414;1;M1279414
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170388;;;;;;Taille;EU 85E | FR 100E:20;M1279416;1;M1279416
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170395;;;;;;Taille;EU 90A | FR 105A:21;M1279392;1;M1279392
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170401;;;;;;Taille;EU 90B | FR 105B:22;M1279417;1;M1279417
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170418;;;;;;Taille;EU 90C | FR 105C:23;M1279418;1;M1279418
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170425;;;;;;Taille;EU 90D | FR 105D:24;M1279419;1;M1279419
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170449;;;;;;Taille;EU 95B | FR 110B:25;M1279420;1;M1279420
;;Soutien-gorge sans-bretelles model 227475 Kinga;;;;;PDF-227475;5903615170456;;;;;;Taille;EU 95C | FR 110C:26;M1279421;1;M1279421
;1;Soutien-gorge sans-bretelles model 93435 Vena;Accueil->Lingerie->Soutiens-gorge->Balconnet;54.78;1;24.9;PDF-93435;5907996597123;Vena;Bardot VB-212 grâce à sa construction, basée sur des bonnets rembourrés spécialement formés (full cup), permet une exposition et une mise en valeur maximale de la partie supérieure du buste. Le soutien-gorge a des bretelles amovibles, ce qui le rend parfait pour les robes au décolleté profond.;"Bardot VB-212 grâce à sa construction, basée sur des bonnets rembourrés spécialement formés (full cup), permet une exposition et une mise en valeur maximale de la partie supérieure du buste. Le soutien-gorge a des bretelles amovibles, ce qui le rend parfait pour les robes au décolleté profond.

Composition : Coton 5 %, Élasthanne 15 %, polyamide 75 %, Polyester 5 %";soutien-gorge-sans-bretelles-vena-noir-93435;https://lingeriematterhorn.fr/pics_source/1125401.jpg,https://lingeriematterhorn.fr/pics_source/1125402.jpg,https://lingeriematterhorn.fr/pics_source/1125403.jpg;Taille;EU 65E | FR 80E:0;M569685;5;M569685
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597130;;;;;;Taille;EU 65F | FR 80F:1;M569686;1;M569686
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597147;;;;;;Taille;EU 65G | FR 80G:2;M569679;6;M569679
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597154;;;;;;Taille;EU 65H | FR 80H:3;M569680;7;M569680
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597161;;;;;;Taille;EU 65I | FR 80I:4;M569681;6;M569681
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597178;;;;;;Taille;EU 70D | FR 85D:5;M569687;2;M569687
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597185;;;;;;Taille;EU 70E | FR 85E:6;M569688;2;M569688
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597222;;;;;;Taille;EU 70H | FR 85H:7;M569682;9;M569682
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597239;;;;;;Taille;EU 70I | FR 85I:8;M569683;8;M569683
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597246;;;;;;Taille;EU 75C | FR 90C:9;M569691;9;M569691
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597253;;;;;;Taille;EU 75D | FR 90D:10;M569692;7;M569692
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597260;;;;;;Taille;EU 75E | FR 90E:11;M569693;3;M569693
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597284;;;;;;Taille;EU 75G | FR 90G:12;M569695;8;M569695
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597291;;;;;;Taille;EU 75H | FR 90H:13;M569684;6;M569684
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597307;;;;;;Taille;EU 80B | FR 95B:14;M569696;6;M569696
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597314;;;;;;Taille;EU 80C | FR 95C:15;M569697;9;M569697
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597345;;;;;;Taille;EU 80F | FR 95F:16;M569700;1;M569700
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597352;;;;;;Taille;EU 80G | FR 95G:17;M569701;4;M569701
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597369;;;;;;Taille;EU 85B | FR 100B:18;M569702;3;M569702
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597376;;;;;;Taille;EU 85C | FR 100C:19;M569703;13;M569703
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597383;;;;;;Taille;EU 85D | FR 100D:20;M569704;2;M569704
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597390;;;;;;Taille;EU 85E | FR 100E:21;M569705;1;M569705
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597406;;;;;;Taille;EU 85F | FR 100F:22;M569706;4;M569706
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597413;;;;;;Taille;EU 90B | FR 105B:23;M569707;8;M569707
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597451;;;;;;Taille;EU 95B | FR 110B:24;M569711;7;M569711
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597468;;;;;;Taille;EU 95C | FR 110C:25;M569712;7;M569712
;;Soutien-gorge sans-bretelles model 93435 Vena;;;;;PDF-93435;5907996597475;;;;;;Taille;EU 95D | FR 110D:26;M569713;12;M569713
;1;Soutien-gorge sans-bretelles model 202450 Vena;Accueil->Lingerie->Soutiens-gorge->Balconnet;59.18;1;26.9;PDF-202450;5903050456542;Vena;Le best-seller des soutiens-gorge à balconnets dans une nouvelle version séduisante ! Le modèle classique avec deux coupes verticales sur le bonnet, qui fronce et soulève joliment la poitrine, a été décliné dans un rouge profond, parfait pour l'automne. Un nœud délicat avec des paillettes ajoute une touche chic subtile. La ceinture en tulle assure une tenue légère et confortable. Les bretelles réglables et amovibles permettent au soutien-gorge de s'adapter à tous les styles. Sentez-vous…;Le best-seller des soutiens-gorge à balconnets dans une nouvelle version séduisante ! Le modèle classique avec deux coupes verticales sur le bonnet, qui fronce et soulève joliment la poitrine, a été décliné dans un rouge profond, parfait pour l'automne. Un nœud délicat avec des paillettes ajoute une touche chic subtile. La ceinture en tulle assure une tenue légère et confortable. Les bretelles réglables et amovibles permettent au soutien-gorge de s'adapter à tous les styles. Sentez-vous spéciale dans cette lingerie sensuelle ! Pour toutes les femmes qui apprécient l'élégance et le confort. Le soutien-gorge est parfait sous les hauts ajustés et les robes de soirée.;soutien-gorge-sans-bretelles-vena-rouge-202450;https://lingeriematterhorn.fr/pics_source/1045948.jpg;Taille;EU 70E | FR 85E:0;M1170009;1;M1170009
;;Soutien-gorge sans-bretelles model 202450 Vena;;;;;PDF-202450;5903050456559;;;;;;Taille;EU 70F | FR 85F:1;M1170010;4;M1170010
